Site ID,Latitude,Longitude,Region IHS,State
T1170,9.95694,8.86000,Abuja,Plateau
T1171,9.93194,8.88694,Abuja,Plateau
T1179,9.89000,8.91806,Abuja,Plateau
T1181,9.74389,8.82500,Abuja,Plateau
T1172,9.94000,8.86611,Abuja,Plateau
T4029,6.14111,6.79194,Asaba,Anambra
T1127,10.06194,9.09389,Abuja,Bauchi
T1128,10.12208,9.30154,Abuja,Bauchi
T0534,6.74611,3.25111,Lagos,Ogun
T0714,6.65694,3.29000,Lagos,Lagos
T4087,5.97194,6.82806,Asaba,Anambra
T4241,5.79850,7.02492,Enugu,Imo
T0666,6.70011,3.29953,Lagos,Ogun
T0703,6.66806,3.32111,Lagos,Lagos
T4255,5.52000,7.02500,Enugu,Imo
T4284,5.52194,7.01889,Enugu,Imo
T4032,6.14006,6.78111,Asaba,Anambra
T4058,6.13000,6.79611,Asaba,Anambra
T0193,7.16694,3.37000,Lagos,Ogun
T4071,6.13611,6.80306,Asaba,Anambra
T0739,7.11306,3.39194,Lagos,Ogun
T4254,5.47194,7.03611,Enugu,Imo
T4460,5.83306,7.35694,Enugu,Imo
T4055,6.12194,6.79806,Asaba,Anambra
T0924,6.70306,3.24889,Lagos,Ogun
T4263,5.50389,7.04611,Enugu,Imo
T4249,5.49194,7.04806,Enugu,Imo
T0925,6.84306,3.19500,Lagos,Ogun
T4085,5.98889,6.91500,Asaba,Anambra
T0496,6.70500,3.34694,Lagos,Ogun
T1216,9.85500,8.86111,Abuja,Plateau
T0505,6.68611,3.21694,Lagos,Ogun
T0926,7.24000,3.48389,Lagos,Ogun
T4243,5.56111,6.96806,Enugu,Imo
T4090,6.12538,6.80711,Asaba,Anambra
T0723,6.69500,2.98611,Lagos,Ogun
T1215,9.87889,8.84889,Abuja,Plateau
T1173,9.92306,8.90111,Abuja,Plateau
T4094,6.13194,6.78194,Asaba,Anambra
T1200,10.55111,7.47111,Abuja,Kaduna
T4067,6.15236,6.82042,Asaba,Anambra
T1165,10.52306,7.43806,Abuja,Kaduna
T1197,10.46694,7.42389,Abuja,Kaduna
T4268,5.43500,7.03000,Enugu,Imo
T4250,5.49111,7.03806,Enugu,Imo
T4077,6.15694,6.88806,Asaba,Anambra
T4103,6.14000,6.77111,Asaba,Anambra
T1195,10.47194,7.43694,Abuja,Kaduna
T1300,9.14889,7.33389,Abuja,FCT
T4054,6.13806,6.78889,Asaba,Anambra
T4246,5.49806,7.02500,Enugu,Imo
T1269,9.91111,8.91389,Abuja,Plateau
T0255,7.23111,3.43694,Lagos,Ogun
T1295,9.20611,7.17111,Abuja,Niger
T4123,6.05306,6.86889,Asaba,Anambra
T1299,9.15111,7.32389,Abuja,FCT
T1199,10.57306,7.46694,Abuja,Kaduna
T1337,10.58500,7.40111,Abuja,Kaduna
T0594,6.67389,3.26500,Lagos,Lagos
T1163,10.48500,7.43806,Abuja,Kaduna
T4262,5.53611,7.06306,Enugu,Imo
T0256,7.14306,3.42194,Lagos,Ogun
T1176,10.47611,7.44500,Abuja,Kaduna
T4115,6.00000,6.91194,Asaba,Anambra
T4120,5.99194,6.98000,Asaba,Anambra
T1292,9.14611,7.19806,Abuja,Niger
T1293,9.18000,7.17500,Abuja,Niger
T1270,9.88000,8.88806,Abuja,Plateau
T1265,9.85611,8.86889,Abuja,Plateau
T1288,9.90806,8.90000,Abuja,Plateau
T0191,7.14306,3.31611,Lagos,Ogun
T1164,10.49694,7.43611,Abuja,Kaduna
T1167,10.53694,7.45194,Abuja,Kaduna
T1353,11.07889,7.69194,Abuja,Kaduna
T1309,11.06806,7.70806,Abuja,Kaduna
T4084,6.01694,6.82194,Asaba,Anambra
T0761,7.17889,3.39389,Lagos,Ogun
T4126,6.03000,6.91611,Asaba,Anambra
T4096,6.15111,6.85000,Asaba,Anambra
T4290,5.42806,7.20194,Enugu,Imo
T4127,6.20111,7.06889,Asaba,Anambra
T4247,5.50806,7.03111,Enugu,Imo
T4140,6.15194,6.78500,Asaba,Anambra
T1298,9.08194,7.21389,Abuja,FCT
T4043,6.15000,6.77889,Asaba,Anambra
T1284,9.72889,8.80111,Abuja,Plateau
T1226,9.15806,7.34611,Abuja,FCT
T1338,9.08500,7.32111,Abuja,FCT
T1175,10.54389,7.37889,Abuja,Kaduna
T4098,6.13694,6.78389,Asaba,Anambra
T1370,9.14889,7.34389,Abuja,FCT
T1196,10.51806,7.43389,Abuja,Kaduna
T4222,5.48889,7.02111,Enugu,Imo
T1168,10.57389,7.45000,Abuja,Kaduna
T0740,6.64889,3.08806,Lagos,Ogun
T4252,5.48806,7.03000,Enugu,Imo
T4095,6.14611,6.83194,Asaba,Anambra
T1294,9.19611,7.18194,Abuja,Niger
T1198,10.45111,7.39889,Abuja,Kaduna
T4283,5.52889,7.02000,Enugu,Imo
T1230,11.06889,7.71889,Abuja,Kaduna
T1169,10.56194,7.41500,Abuja,Kaduna
T1286,9.87306,8.86194,Abuja,Plateau
T1285,9.87611,8.84111,Abuja,Plateau
T0514,6.89306,3.02306,Lagos,Ogun
T1328,11.10389,7.72111,Abuja,Kaduna
T1214,9.90306,8.93389,Abuja,Plateau
T4031,6.14389,6.77889,Asaba,Anambra
T0719,6.63806,3.27806,Lagos,Lagos
T0741,6.58306,3.08389,Lagos,Ogun
T4105,6.13611,6.78111,Asaba,Anambra
T0291,5.62694,7.84111,Enugu,Abia
T4280,5.48306,7.04889,Enugu,Imo
T4422,5.51806,7.50194,Enugu,Abia
T2113,5.54806,6.59194,Enugu,Rivers
T4261,5.49694,7.03806,Enugu,Imo
T4135,6.05806,6.96611,Asaba,Anambra
T4209,5.52111,7.04389,Enugu,Imo
T1094,11.09111,7.70306,Abuja,Kaduna
T1296,9.11167,7.21583,Abuja,FCT
T1358,10.54694,7.42111,Abuja,Kaduna
T1243,10.44389,7.41611,Abuja,Kaduna
T1373,9.14306,7.35194,Abuja,FCT
T4213,5.91000,6.84111,Asaba,Anambra
T4086,5.78741,6.86523,Asaba,Anambra
T1307,10.60611,7.46500,Abuja,Kaduna
T1357,10.52611,7.39000,Abuja,Kaduna
T1180,9.91111,8.89111,Abuja,Plateau
T4236,5.50389,7.03194,Enugu,Imo
T1268,9.93889,8.88194,Abuja,Plateau
T0638,6.70889,3.24306,Lagos,Ogun
T1287,9.76194,8.84306,Abuja,Plateau
T4286,5.59194,7.01694,Enugu,Imo
T4226,5.47694,7.03806,Enugu,Imo
T1308,11.05194,7.67889,Abuja,Kaduna
T0769,7.04694,3.25806,Lagos,Ogun
T1350,10.63306,7.46889,Abuja,Kaduna
T0643,6.68194,3.35500,Lagos,Ogun
T4072,6.13500,6.79806,Asaba,Anambra
T4057,6.12889,6.77306,Asaba,Anambra
T4266,5.44611,6.96194,Enugu,Imo
T4281,5.47500,7.08556,Enugu,Imo
T4118,6.00694,6.94694,Asaba,Anambra
T4278,5.52194,7.26806,Enugu,Imo
T4272,5.34500,7.14889,Enugu,Imo
T4265,5.49306,7.05500,Enugu,Imo
T4297,5.49694,7.04611,Enugu,Imo
T1166,10.52694,7.45194,Abuja,Kaduna
T4145,6.14694,6.78194,Asaba,Anambra
T4064,6.15500,6.82694,Asaba,Anambra
T4091,6.15889,6.79000,Asaba,Anambra
T1327,11.12694,7.70194,Abuja,Kaduna
T4073,6.16000,6.78000,Asaba,Anambra
T2112,5.34000,7.23111,Enugu,Imo
T1305,10.59306,7.45000,Abuja,Kaduna
T4039,6.13389,6.78806,Asaba,Anambra
T4421,5.54306,7.49806,Enugu,Abia
T5181,11.10500,7.58806,Abuja,Kaduna
T4142,6.22194,7.07889,Asaba,Anambra
T1306,10.69306,7.50806,Abuja,Kaduna
T1345,11.18111,7.60306,Abuja,Kaduna
T4128,6.21194,7.08000,Asaba,Anambra
T4038,6.14194,6.79806,Asaba,Anambra
T0765,7.16889,3.34806,Lagos,Ogun
T4130,6.23500,7.08806,Asaba,Anambra
T4030,6.15500,6.83500,Asaba,Anambra
T4133,6.01611,6.92806,Asaba,Anambra
T1415,11.09806,7.74306,Abuja,Kaduna
T1297,9.17111,7.18194,Abuja,Niger
T4221,5.52194,6.99000,Enugu,Imo
T0731,6.72000,3.25389,Lagos,Ogun
T4291,5.41194,6.96000,Enugu,Imo
T4100,6.05111,7.06694,Asaba,Anambra
T1355,10.45000,7.47194,Abuja,Kaduna
T0774,7.09389,3.32611,Lagos,Ogun
T4429,5.82694,7.39889,Enugu,Abia
AN4046,6.14611,6.80306,Asaba,Anambra
T5180,11.23389,7.50806,Abuja,Kaduna
T1511,9.92306,8.86694,Abuja,Plateau
T1330,11.07889,7.74806,Abuja,Kaduna
T1422,9.54000,8.88889,Abuja,Plateau
T1426,10.36306,7.39694,Abuja,Kaduna
T4203,5.82194,6.83306,Asaba,Anambra
T4117,6.02694,6.93111,Asaba,Anambra
T4626,6.21375,6.97819,Asaba,Anambra
T4041,6.15000,6.79194,Asaba,Anambra
T1416,9.19694,7.17306,Abuja,Niger
T4108,6.13575,6.79416,Asaba,Anambra
T4205,5.73111,6.89111,Enugu,Imo
T4486,5.24306,7.40611,Enugu,Abia
T4113,6.02889,6.85694,Asaba,Anambra
T1510,9.93194,8.87306,Abuja,Plateau
T4004,6.12306,6.77806,Asaba,Anambra
T1290,9.97500,8.89111,Abuja,Plateau
T1477,9.95194,8.90194,Abuja,Plateau
T4042,6.14717,6.77575,Asaba,Anambra
T4111,6.14694,6.78806,Asaba,Anambra
T4423,5.48806,7.54306,Enugu,Abia
T1512,9.95000,8.87694,Abuja,Plateau
T1266,9.91000,8.86389,Abuja,Plateau
T4147,6.21111,7.06694,Asaba,Anambra
T4143,6.19694,7.02889,Asaba,Anambra
T4153,5.76806,6.83694,Asaba,Anambra
T4248,5.49000,7.06000,Enugu,Imo
T4412,5.82111,7.33889,Enugu,Imo
T4294,5.47889,7.04111,Enugu,Imo
T1438,11.08000,7.68500,Abuja,Kaduna
T1471,9.79611,8.86194,Abuja,Plateau
T1267,9.90389,8.87194,Abuja,Plateau
T1264,9.82226,8.87539,Abuja,Plateau
T1513,9.78742,8.87800,Abuja,Plateau
T4097,6.19277,6.81030,Asaba,Anambra
T1509,9.84694,8.90889,Abuja,Plateau
T4102,6.15389,6.84500,Asaba,Anambra
T1476,9.93306,8.86889,Abuja,Plateau
T1478,9.92694,8.84611,Abuja,Plateau
T1479,11.13694,7.71694,Abuja,Kaduna
T4497,5.83306,7.34389,Enugu,Imo
T0777,7.24389,3.03806,Lagos,Ogun
T0811,7.22889,3.14194,Lagos,Ogun
T4271,5.63500,6.85694,Enugu,Imo
T1351,10.49111,7.40000,Abuja,Kaduna
T1466,9.89111,8.89000,Abuja,Plateau
T1431,10.09500,9.20389,Abuja,Bauchi
T4426,5.50889,7.49000,Enugu,Abia
T4148,6.09500,7.04500,Asaba,Anambra
T4416,5.51611,7.48611,Enugu,Abia
T4015,6.16194,6.92389,Asaba,Anambra
T4119,6.05005,7.10961,Asaba,Anambra
T4116,6.01111,6.91806,Asaba,Anambra
T4112,6.02194,6.94389,Asaba,Anambra
T4424,5.48177,7.46699,Enugu,Abia
T4295,5.62681,6.95756,Enugu,Imo
T4225,5.48194,7.05889,Enugu,Imo
T4223,5.40194,7.01194,Enugu,Imo
T4296,5.79806,7.03889,Enugu,Imo
T1408,9.24806,7.16111,Abuja,Niger
T1435,9.38111,8.58389,Abuja,Kaduna
T4016,6.12194,6.76806,Asaba,Anambra
T4276,5.45439,7.02194,Enugu,Imo
T4234,5.56500,7.01694,Enugu,Imo
T4129,6.23611,7.06111,Asaba,Anambra
T4014,6.00500,6.84889,Asaba,Anambra
T4159,6.01694,6.91111,Asaba,Anambra
T4274,5.58000,7.19500,Enugu,Imo
T4300,5.17500,7.17389,Enugu,Rivers
T4289,5.41306,7.12611,Enugu,Imo
T4415,5.64611,7.83000,Enugu,Abia
T4007,6.12111,6.84611,Asaba,Anambra
T4240,5.47889,7.00389,Enugu,Imo
T4017,6.18558,6.97508,Asaba,Anambra
T4141,6.14806,6.83889,Asaba,Anambra
T4149,5.88694,7.16389,Asaba,Imo
T4121,6.15806,6.98806,Asaba,Anambra
T1515,9.91389,8.87500,Abuja,Plateau
T4136,6.11694,6.79694,Asaba,Anambra
T4092,6.17611,6.86500,Asaba,Anambra
T4214,5.82611,6.93306,Enugu,Imo
T4508,5.47633,7.43372,Enugu,Abia
T4417,5.53889,7.51194,Enugu,Abia
T4488,5.55889,7.63694,Enugu,Abia
T4009,6.12806,6.92611,Asaba,Anambra
T4005,6.09500,6.91111,Asaba,Anambra
T4134,6.02306,7.07889,Asaba,Anambra
T1481,11.00306,7.66000,Abuja,Kaduna
T4157,5.91389,7.11194,Asaba,Imo
T4258,5.76194,7.07889,Enugu,Imo
T4509,5.36194,7.36806,Enugu,Abia
T4277,5.79000,6.95611,Enugu,Imo
T0259,6.69611,3.33500,Lagos,Ogun
T1484,9.78389,7.44806,Abuja,Kaduna
T4505,5.72500,7.38111,Enugu,Imo
T1258,9.59000,8.29889,Abuja,Kaduna
T4208,5.90806,6.87000,Asaba,Anambra
T4302,5.30389,6.93889,Enugu,Imo
T4160,6.01889,6.93500,Asaba,Anambra
T1482,10.86889,7.61111,Abuja,Kaduna
T4154,6.06975,7.00119,Asaba,Anambra
T4315,5.53889,7.04000,Enugu,Imo
T4288,5.50111,7.09194,Enugu,Imo
T4321,5.47739,7.15799,Enugu,Imo
T4581,5.82694,7.35611,Enugu,Imo
T0568,6.69000,2.86111,Lagos,Ogun
T1485,10.45194,7.43000,Abuja,Kaduna
T0780,6.71500,3.29111,Lagos,Ogun
T0804,6.65694,3.28000,Lagos,Lagos
T1486,10.42306,7.40889,Abuja,Kaduna
T1453,10.53889,7.46194,Abuja,Kaduna
T4182,5.99889,6.94611,Asaba,Anambra
T4186,5.95889,6.85306,Asaba,Anambra
T0803,6.63694,3.25694,Lagos,Lagos
T4079,6.26694,6.81806,Asaba,Anambra
T4173,6.26694,6.92389,Asaba,Anambra
T4178,6.34024,6.84980,Asaba,Anambra
T4320,5.47000,7.19694,Enugu,Imo
T4507,5.59889,7.44306,Enugu,Abia
T4802,5.71694,7.64500,Enugu,Abia
T4099,6.23194,6.94389,Asaba,Anambra
T1211,10.55611,7.45389,Abuja,Kaduna
T4313,5.49147,7.02525,Enugu,Imo
T4298,5.56889,7.05611,Enugu,Imo
T0861,7.16611,3.33694,Lagos,Ogun
T4088,6.01389,7.02194,Asaba,Anambra
T4158,6.02256,7.05044,Asaba,Anambra
T4273,5.63000,7.29611,Enugu,Imo
T0862,7.17500,3.28500,Lagos,Ogun
T1434,9.50694,8.59694,Abuja,Plateau
T0775,6.56889,2.94306,Lagos,Ogun
T4303,5.24500,6.87389,Enugu,Imo
T4325,5.79000,6.99194,Enugu,Imo
T2231,5.17694,6.86194,Enugu,Rivers
T4124,5.95389,6.98611,Asaba,Anambra
T4176,5.96569,7.04628,Asaba,Anambra
T0871,6.69694,3.27806,Lagos,Lagos
T1385,9.09694,7.29111,Abuja,FCT
T4175,5.98044,7.00638,Asaba,Anambra
T4322,5.52306,7.07889,Enugu,Imo
T0835,7.19611,3.46306,Lagos,Ogun
T4155,6.03389,6.96194,Asaba,Anambra
T4459,5.38942,7.88746,Enugu,Abia
T4520,5.50500,7.86694,Enugu,Abia
T0863,6.68500,3.18194,Lagos,Ogun
T4279,5.48889,7.00111,Enugu,Imo
T4360,5.78306,7.06194,Enugu,Imo
T4510,5.54783,7.64400,Enugu,Abia
T4131,6.01806,6.88194,Asaba,Anambra
T4185,6.07889,6.74889,Asaba,Anambra
T4318,5.61889,7.09889,Enugu,Imo
T4062,6.29389,6.86694,Asaba,Anambra
T4166,5.87111,7.19694,Asaba,Imo
T4137,6.12000,6.80389,Asaba,Anambra
T1425,9.42889,7.33694,Abuja,Kaduna
T4215,5.73078,7.18053,Enugu,Imo
T1352,10.50500,7.42500,Abuja,Kaduna
T4229,5.49306,7.03194,Enugu,Imo
T4453,5.53889,7.49500,Enugu,Abia
T4838,6.11194,7.03389,Asaba,Anambra
T4264,5.50806,7.03889,Enugu,Imo
T4844,6.18500,6.95611,Asaba,Anambra
T4269,5.47889,7.04611,Enugu,Imo
T4184,6.04500,7.21000,Asaba,Anambra
T4790,5.91863,7.55683,Enugu,Ebonyi
T4323,5.83111,7.02500,Enugu,Imo
T4513,5.64806,7.08000,Enugu,Imo
T4179,6.07753,6.94095,Asaba,Anambra
T4144,6.12389,6.81306,Asaba,Anambra
T4347,5.68611,7.24389,Enugu,Imo
T0873,6.94806,3.03306,Lagos,Ogun
T0852,6.89194,2.98194,Lagos,Ogun
T0848,7.05500,2.96889,Lagos,Ogun
T4312,5.47000,7.27611,Enugu,Imo
T1628,10.27111,8.79000,Abuja,Plateau
T1598,10.42194,8.67611,Abuja,Kaduna
T1576,10.52306,7.46111,Abuja,Kaduna
T0767,7.14194,3.34194,Lagos,Ogun
T0878,7.11194,3.31306,Lagos,Ogun
T0870,7.16611,3.27111,Lagos,Ogun
T1613,9.85194,8.69611,Abuja,Plateau
T0952,7.06611,3.41111,Lagos,Ogun
T0922,6.69194,2.80194,Lagos,Ogun
T0855,7.15500,3.35611,Lagos,Ogun
T0851,6.81000,3.12111,Lagos,Ogun
T2246,5.16889,6.91889,Enugu,Rivers
T0880,6.88500,2.89389,Lagos,Ogun
T4599,5.72611,7.59500,Enugu,Abia
T1664,10.47306,7.63806,Abuja,Kaduna
T1665,10.29389,7.75889,Abuja,Kaduna
T1666,10.10306,7.90694,Abuja,Kaduna
T1667,10.06889,7.94889,Abuja,Kaduna
T4172,6.24706,7.09494,Asaba,Anambra
T4187,6.03389,6.92389,Asaba,Anambra
T1618,9.87806,7.95611,Abuja,Kaduna
T1669,9.72500,8.43889,Abuja,Kaduna
T0877,7.17306,3.40500,Lagos,Ogun
T1615,9.82889,8.40194,Abuja,Kaduna
T1637,9.66694,8.51500,Abuja,Kaduna
T4580,6.17806,7.06306,Asaba,Anambra
T0923,6.69889,2.92194,Lagos,Ogun
T4820,6.21889,6.80500,Asaba,Anambra
T4379,5.60000,7.06389,Enugu,Imo
T4956,6.06306,7.01694,Asaba,Anambra
T4817,6.12389,6.80194,Asaba,Anambra
T4801,5.71889,7.54000,Enugu,Abia
T4206,5.55611,7.04194,Enugu,Imo
T4964,6.22389,7.01111,Asaba,Anambra
T4575,5.76806,7.25194,Enugu,Imo
T0928,6.93500,3.22194,Lagos,Ogun
T4183,6.23411,7.09166,Asaba,Anambra
T4714,5.92194,7.67611,Enugu,Enugu
T4374,5.74500,7.11611,Enugu,Imo
T4362,5.71611,7.13306,Enugu,Imo
T4329,5.64375,7.14158,Enugu,Imo
T4376,5.55062,7.07963,Enugu,Imo
T1658,10.73306,7.69611,Abuja,Kaduna
T1659,10.73389,7.92889,Abuja,Kaduna
T4535,5.70611,7.73694,Enugu,Abia
T1660,10.68306,8.09806,Abuja,Kaduna
T1599,10.68306,8.27389,Abuja,Kaduna
T1661,10.70000,8.41694,Abuja,Kaduna
T1662,10.73389,8.58389,Abuja,Kano
T1663,10.54389,8.68500,Abuja,Kaduna
T4373,5.50611,7.32611,Enugu,Imo
T4547,5.64389,7.55611,Enugu,Abia
T2083,5.47389,6.71500,Enugu,Rivers
T4425,5.53694,7.46000,Enugu,Abia
T4287,5.67000,7.01500,Enugu,Imo
T4070,6.15889,6.83389,Asaba,Anambra
T1488,11.16806,7.64000,Abuja,Kaduna
T4385,5.65716,6.76980,Enugu,Imo
T0961,6.89694,2.85500,Lagos,Ogun
T4381,5.35219,6.95161,Enugu,Imo
T4847,6.13694,7.01611,Asaba,Anambra
T4871,5.93889,6.92500,Asaba,Anambra
T4532,5.43586,7.56842,Enugu,Abia
T4569,5.75194,7.67889,Enugu,Abia
T4861,6.32694,6.88194,Asaba,Anambra
T1595,9.62194,8.40611,Abuja,Kaduna
T4163,6.18711,7.02117,Asaba,Anambra
T1739,10.60694,7.15694,Abuja,Kaduna
T1740,10.63389,6.93806,Abuja,Kaduna
T4146,6.14111,6.90889,Asaba,Anambra
T1741,10.70611,6.68306,Abuja,Kaduna
T4833,6.10889,6.81889,Asaba,Anambra
T1593,10.66611,6.54194,Abuja,Kaduna
T4353,5.41000,7.06111,Enugu,Imo
T4380,5.46306,6.88889,Enugu,Imo
T4156,5.95500,7.08389,Asaba,Anambra
AN4982,5.99889,7.08611,Asaba,Anambra
T1517,11.07389,7.72306,Abuja,Kaduna
T1489,11.05500,7.70000,Abuja,Kaduna
T4275,5.55389,6.89306,Enugu,Imo
T4819,6.03111,7.00000,Asaba,Anambra
T4333,5.73497,7.01611,Enugu,Imo
T0971,6.72694,3.21694,Lagos,Ogun
T4808,6.07889,6.96389,Asaba,Anambra
T4814,5.83669,6.90873,Asaba,Anambra
T4188,6.01694,6.92111,Asaba,Anambra
T4816,6.21694,7.07611,Asaba,Anambra
T4577,5.47306,7.51389,Enugu,Abia
T4328,5.49694,7.07000,Enugu,Imo
T4326,5.77694,7.02806,Enugu,Imo
T0984,6.66744,3.22283,Lagos,Ogun
T2184,5.47111,6.73611,Enugu,Rivers
T0876,6.50806,2.72389,Lagos,Ogun
T4181,5.93306,7.12306,Asaba,Anambra
T0899,7.10000,3.15889,Lagos,Ogun
T4114,6.00694,6.90306,Asaba,Anambra
T4556,5.76111,7.02694,Enugu,Imo
T4253,5.73389,7.20194,Enugu,Imo
T4809,6.22694,7.06389,Asaba,Anambra
T4815,6.21194,7.05611,Asaba,Anambra
T4245,5.39389,7.00194,Enugu,Imo
T4571,5.50111,7.48694,Enugu,Abia
T4587,5.84194,7.34306,Enugu,Imo
T1487,10.47500,7.39500,Abuja,Kaduna
T4292,5.51806,7.03000,Enugu,Imo
T4227,5.48000,7.03000,Enugu,Imo
T0955,6.68806,3.33000,Lagos,Ogun
T0853,6.66694,3.35389,Lagos,Lagos
T4544,5.52694,7.50111,Enugu,Abia
T4368,5.44389,7.03500,Enugu,Imo
T4047,6.16052,6.84247,Asaba,Anambra
T4230,5.48961,7.03550,Enugu,Imo
T4260,5.47694,7.06806,Enugu,Imo
T1681,9.45000,8.01194,Abuja,Kaduna
T1682,9.50306,8.17806,Abuja,Kaduna
T4256,5.51611,7.04889,Enugu,Imo
T4089,6.11306,6.83306,Asaba,Anambra
T4122,6.02500,6.91194,Asaba,Anambra
T0744,6.68111,3.24500,Lagos,Lagos
T4282,5.50194,7.04889,Enugu,Imo
T0787,6.70561,3.31345,Lagos,Ogun
T4584,5.82500,7.35000,Enugu,Imo
T0834,6.69500,3.26611,Lagos,Lagos
T4543,5.52389,7.49389,Enugu,Abia
T0821,6.66694,3.31306,Lagos,Lagos
T4319,5.42389,7.01694,Enugu,Imo
T0993,7.16611,3.31889,Lagos,Ogun
T4545,5.53694,7.48389,Enugu,Abia
T4552,5.40349,7.47992,Enugu,Abia
T4220,5.46500,7.00306,Enugu,Imo
T4568,5.55500,7.48111,Enugu,Abia
T4040,6.16500,6.85611,Asaba,Anambra
T6411,6.70389,3.25611,Lagos,Lagos
T0932,6.76694,3.22000,Lagos,Ogun
T4570,5.42306,7.38000,Enugu,Abia
T4259,5.55000,7.16611,Enugu,Imo
T4189,5.97111,6.96306,Asaba,Anambra
T6412,7.22694,3.50694,Lagos,Ogun
T4810,5.77806,6.82111,Asaba,Anambra
T4310,5.49306,7.03500,Enugu,Imo
T0969,6.53111,2.84194,Lagos,Ogun
T4331,5.39111,7.15194,Enugu,Imo
T1803,11.08389,7.73389,Abuja,Kaduna
T4224,5.48500,7.03111,Enugu,Imo
T1504,9.82694,8.85611,Abuja,Plateau
T4590,5.38406,7.43406,Enugu,Abia
T6419,7.29500,3.61111,Lagos,Ogun
T4342,5.81062,7.03346,Enugu,Imo
T4352,5.76306,7.09306,Enugu,Imo
T0794,6.72835,3.29807,Lagos,Ogun
T0959,7.13389,3.35389,Lagos,Ogun
T4554,5.33389,7.47889,Enugu,Abia
T1804,9.60111,8.67500,Abuja,Plateau
T4316,5.68194,6.95889,Enugu,Imo
T4350,5.69306,7.06500,Enugu,Imo
T4592,5.56111,7.84000,Enugu,Abia
T4860,5.99889,6.88806,Asaba,Anambra
T4428,5.38389,7.57389,Enugu,Abia
T0942,6.72000,3.35389,Lagos,Ogun
T4522,5.72389,7.74194,Enugu,Abia
T6455,7.18500,3.43111,Lagos,Ogun
T0884,6.67694,3.12389,Lagos,Ogun
T4251,5.51500,7.01611,Enugu,Imo
T4324,5.79456,7.01230,Enugu,Imo
T4233,5.44694,7.11194,Enugu,Imo
T0833,6.67389,3.32889,Lagos,Lagos
T4531,5.75807,7.66836,Enugu,Abia
T4125,6.09194,6.98611,Asaba,Anambra
T4548,5.54364,7.52675,Enugu,Abia
T4854,5.82111,6.88111,Asaba,Anambra
T4386,5.30111,7.24306,Enugu,Imo
T4390,5.39194,7.09611,Enugu,Imo
T4517,5.61806,7.03806,Enugu,Imo
T4514,5.56919,7.39914,Enugu,Imo
T4827,6.06694,7.05806,Asaba,Anambra
T4835,6.24000,7.10611,Asaba,Anambra
T4337,5.59500,7.04806,Enugu,Imo
T4351,5.82694,7.07306,Enugu,Imo
T0683,6.68000,3.30611,Lagos,Lagos
T4812,5.88889,6.84389,Asaba,Anambra
T4345,5.33111,7.17889,Enugu,Imo
T4821,5.93175,6.87031,Asaba,Anambra
T4382,5.88889,6.81194,Asaba,Anambra
T4330,5.37030,7.00356,Enugu,Imo
T4583,5.87611,7.37111,Enugu,Abia
T4078,6.21194,6.84889,Asaba,Anambra
T1827,10.49194,7.41806,Abuja,Kaduna
T4346,5.55389,7.27194,Enugu,Imo
T0026,6.63611,3.03194,Lagos,Ogun
T4828,6.14742,6.84469,Asaba,Anambra
T4830,6.11389,6.76694,Asaba,Anambra
T0307,7.14000,3.04806,Lagos,Ogun
T4101,6.11111,6.84000,Asaba,Anambra
T4834,6.14580,6.82080,Asaba,Anambra
T4867,5.91889,6.97500,Asaba,Anambra
T6462,6.79694,3.01306,Lagos,Ogun
OG3003,7.37389,3.04306,Lagos,Ogun
T4863,5.96334,7.27086,Asaba,Anambra
T4361,5.81500,6.95000,Enugu,Imo
T4327,5.76806,7.06194,Enugu,Imo
T6422,7.40500,2.75194,Lagos,Ogun
OG3004,7.15806,3.41389,Lagos,Ogun
T4174,6.10806,7.02889,Asaba,Anambra
T4837,6.16444,6.79098,Asaba,Anambra
T4161,6.04000,6.92111,Asaba,Anambra
T4387,5.44000,7.01694,Enugu,Imo
T4865,5.69500,6.95889,Enugu,Imo
T4024,6.15000,6.78694,Asaba,Anambra
T6467,7.07306,2.89500,Lagos,Ogun
T1939,9.15557,7.34057,Abuja,FCT
T1518,9.92389,8.88889,Abuja,Plateau
OG3006,7.14000,3.45000,Lagos,Ogun
T0778,7.45611,2.84889,Lagos,Ogun
OG3005,7.14000,3.27611,Lagos,Ogun
T4582,5.81914,7.32675,Enugu,Imo
T4585,5.81500,7.35111,Enugu,Imo
IM4348,5.61855,7.12752,Enugu,Imo
T4311,5.69000,7.19611,Enugu,Imo
T4576,5.81167,7.34458,Enugu,Imo
T1767,9.65694,8.63806,Abuja,Plateau
T4339,5.46611,7.32694,Enugu,Imo
T4512,5.79508,7.12842,Enugu,Imo
T4383,5.42694,7.24389,Enugu,Imo
T4521,5.62111,7.82806,Enugu,Abia
T4257,5.52806,7.04611,Enugu,Imo
T4806,6.00694,6.74694,Asaba,Anambra
T4516,5.54694,7.44611,Enugu,Abia
T4518,5.62111,7.35500,Enugu,Imo
T6418,6.65500,3.32111,Lagos,Lagos
T4028,6.37864,6.94132,Asaba,Anambra
T4538,5.33500,7.62611,Enugu,Abia
AN0122,6.51694,6.94889,Asaba,Anambra
T6186,6.92500,2.74500,Lagos,Ogun
T4853,6.34306,6.98889,Asaba,Anambra
T4011,6.15500,6.77611,Asaba,Anambra
T4855,6.52500,6.95611,Asaba,Anambra
